Fecha Último Apert.  Dif. Máx. Mín. Volumen
7/3/11 295.83 301.49 -1.5  301.84 293.51 2205810
4/3/11 300.31 303.85 -1.5  304.44 300.11 1881276
3/3/11 304.78 303.19 1.5  305.73 302.5 1326278
2/3/11 300.4 300 0.0  303 297.6 1476044
1/3/11 300.38 309.15 -2.1  309.31 299.67 2251686
28/2/11 306.7 305 0.6  308.24 304.2 1617100
25/2/11 305.02 305.93 0.2  307.33 304.75 1359106
24/2/11 304.41 305.7 -0.4  306.47 300.75 2051198
23/2/11 305.66 305.17 0.2  307.35 302.13 2044888
22/2/11 305.11 310.29 -3.2  312.3 303.91 2742400
18/2/11 315.04 312.9 0.8  315.59 312.1 2285330
17/2/11 312.63 310.53 0.2  313.63 310.2 995884
16/2/11 312.11 312.82 0.0  313.25 311.05 1178636
15/2/11 312.08 313.67 -0.6  315.05 311.59 1393974
14/2/11 314.08 310.03 0.6  314.8 310.02 1399472
11/2/11 312.3 306.9 1.3  312.5 306.51 1789026
10/2/11 308.22 307.88 -0.0  308.22 305.81 1563700
9/2/11 308.25 308.44 -0.3  309.67 306.21 1402074
8/2/11 309.19 307.47 0.7  309.76 307.28 1403250
7/2/11 307.15 305.08 0.5  309.2 304.64 1277218
4/2/11 305.49 305.08 0.1  305.72 303.33 1056646
3/2/11 305.08 304.74 -0.3  305.7 303.1 1137920
2/2/11 306 305.5 0.2  307.14 303.83 1053144
1/2/11 305.52 302.25 1.8  306.68 301.57 1842096
31/1/11 300.18 301.61 -0.1  302.24 297.8 1720296
28/1/11 300.5 310 -2.6  310 299.89 2298068
27/1/11 308.4 308.95 0.0  309.81 306.67 1203188
26/1/11 308.25 310 -0.6  311.23 307.64 1256968
25/1/11 309.96 303.97 1.4  310.35 303.28 2325066
24/1/11 305.54 303.78 -0.3  306.25 300.63 2832334
21/1/11 306.52 319.79 -2.2  320.87 305.71 6813744
20/1/11 313.39 316 -0.8  317 311.66 3917784
19/1/11 315.88 321.26 -1.2  321.34 314.88 2282810
18/1/11 319.82 313.2 2.5  321 312.75 2320698
14/1/11 312.09 308.7 1.2  312.13 308.54 1525402
13/1/11 308.35 308.49 -0.0  309.82 307.26 880694
12/1/11 308.44 309.59 0.1  309.6 307.4 1136702
11/1/11 308.01 308.77 0.3  309.4 307.25 948948
10/1/11 307.11 307.4 -0.4  307.63 304.28 1027330
7/1/11 308.22 307.96 0.5  309.11 305.1 1366040
6/1/11 306.75 305.34 0.7  309.21 305.03 1280892
5/1/11 304.54 300.04 1.2  305.17 300.04 1696068
4/1/11 301.06 302.81 -0.4  303.09 300.08 1258654
3/1/11 302.18 298.6 1.7  302.79 298.53 1580178
31/12/10 296.99 298.37 -0.8  299.05 296.02 1051930
30/12/10 299.43 299 -0.4  300.11 298.7 721422
29/12/10 300.5 301 0.3  301.21 299.7 761362
28/12/10 299.46 301.03 -0.6  301.89 299.04 896126
27/12/10 301.19 300.54 -0.3  301.86 299.76 807672
23/12/10 302.12 302.67 -0.2  302.98 301.22 815344
22/12/10 302.75 302 0.4  303.5 301.68 860196
21/12/10 301.54 299.29 1.3  302.36 298.84 1149674
20/12/10 297.53 297.46 0.7  298.87 294.37 1679560
17/12/10 295.4 295.5 -0.2  296.28 293.94 2536310
16/12/10 295.86 296.43 0.2  296.87 294.08 1165184
15/12/10 295.15 297.1 -0.8  298.23 294.62 1990454
14/12/10 297.46 298.55 0.0  299.1 296.25 1139512
13/12/10 297.31 298.56 0.4  301.49 297.06 1541502
10/12/10 296.11 296.57 0.1  296.97 295.18 1203790
9/12/10 295.75 296.94 0.2  297.71 294.5 1423312
8/12/10 295.27 296.26 0.6  296.26 291.86 1278530
7/12/10 293.57 295.64 1.5  296.49 293.06 2088822
6/12/10 289.18 290.8 0.8  290.81 288.32 1424228
3/12/10 286.81 284.35 0.3  288.2 284.05 1498752
2/12/10 285.91 284.16 1.3  286.65 282.76 1922930
1/12/10 282.18 281.41 1.6  285.79 281.21 2508908
30/11/10 277.86 287.16 -4.5  287.16 276.66 4622166
29/11/10 291.06 294.59 -1.3  294.89 290 2077432
26/11/10 295 295.23 -0.8  296.49 293.62 833680
24/11/10 297.49 294.13 2.1  298.3 293.55 1833552
23/11/10 291.51 293.51 -1.4  294.5 289.26 1444384
22/11/10 295.61 293.74 0.1  296.72 291.43 1491888
19/11/10 295.42 298.3 -1.0  298.95 295.19 2058084
18/11/10 298.28 294.5 2.2  299.9 294.28 1717280
17/11/10 291.78 292.5 -0.0  294.69 290.7 1905968
16/11/10 291.86 296.25 -2.1  298.9 291.73 2509576
15/11/10 298.05 301.25 -1.2  302 297.03 2767400
12/11/10 301.65 307 -2.3  308.45 300.91 2450196
11/11/10 308.65 309.54 -0.9  309.84 307.18 1320964
10/11/10 311.44 311.04 -0.3  311.44 308.76 1899292
9/11/10 312.41 315 -0.4  315.4 310.33 1560432
8/11/10 313.58 312.01 0.3  314.73 311.57 1221026
5/11/10 312.54 311.59 0.1  312.75 310.58 1372054
4/11/10 312.14 312.31 0.7  314.96 311.06 2322156
3/11/10 310.09 308.75 0.7  310.91 306.77 2580170
2/11/10 307.8 309.34 0.1  310 307.33 1400882
1/11/10 307.5 307.5 0.3  310.31 305.63 2097018
29/10/10 306.5 308.54 -0.9  309.47 306.5 1532896
28/10/10 309.29 309.75 0.3  310.5 306.7 1526664
27/10/10 308.24 307.89 -0.3  310 306.17 1332326
26/10/10 309.3 306.55 0.3  310.61 305.53 1748920
25/10/10 308.25 307.5 0.6  312.34 307.49 1984820
22/10/10 306.27 306.01 0.1  307.41 305.03 1679628
21/10/10 306 305.76 0.7  308 303.02 2013684
20/10/10 303.99 303.89 0.0  308.69 303.75 2082180
19/10/10 303.92 304.43 -1.6  307.41 301.46 2895974
18/10/10 308.86 300.28 2.7  309.85 300.28 4691906
15/10/10 300.73 299.64 11.2  300.82 295.8 10272266
14/10/10 270.47 272.09 -0.4  272.62 268.6 4707540
13/10/10 271.65 273.62 0.4  273.72 271.18 2115636
12/10/10 270.7 270.06 0.5  272.99 268.9 2330198
11/10/10 269.42 269.24 0.5  272.3 268.67 1890836
8/10/10 268.18 266.39 1.2  268.79 263.81 2109254
7/10/10 265.01 268.11 -0.8  268.57 264.57 1462476
6/10/10 267.18 269.63 -0.8  269.96 265 1774650
5/10/10 269.44 264.25 3.2  269.99 263.29 2748516
4/10/10 261.18 262.48 -0.6  264.13 259.43 1428760
1/10/10 262.81 265 -0.0  265.28 261.5 1698828
30/9/10 262.9 264.58 -0.4  265.93 259.5 2351274
29/9/10 263.85 263.59 0.1  266.36 262.37 1274366
28/9/10 263.59 266.74 -0.6  266.74 259.26 2130872
27/9/10 265.21 264.91 0.6  268.38 264.69 2360122
24/9/10 263.75 260.7 2.7  263.88 259.13 1950888
23/9/10 256.74 257.31 -0.5  259.8 255.66 1345884
22/9/10 258 256.45 0.4  258.83 255.84 1695528
21/9/10 257.09 254.87 1.2  259.99 254.48 2980354
20/9/10 253.96 246.21 3.6  255.21 246.03 2954098
17/9/10 245.22 241.88 1.9  245.6 240.59 4500908
16/9/10 240.53 239.98 0.1  241.23 239.76 1438230
15/9/10 240.32 240 0.0  240.95 239.25 2049406
14/9/10 240.22 240.96 -0.4  242.25 240.04 1634832
13/9/10 241.14 240.45 1.3  242.18 239.77 1637736
10/9/10 238.07 239.51 -0.0  239.9 237.58 1242236
9/9/10 238.09 238.92 1.2  240.2 238.03 1661458
8/9/10 235.29 232.6 1.3  236.23 232.26 1453144
7/9/10 232.2 232.25 -1.3  233.8 231.55 1073618
3/9/10 235.28 235.26 1.6  235.94 234.32 1753892
2/9/10 231.59 231.42 0.6  232.22 230.19 1053396
1/9/10 230.17 227.49 2.3  232.43 226.31 1958690
31/8/10 225.01 225.06 -0.6  227.36 224 1487928
30/8/10 226.35 229.51 -1.3  229.76 226.23 846068
27/8/10 229.42 226.28 1.7  230 223.93 1644058
26/8/10 225.49 228.25 -0.8  228.58 225.29 1325490
25/8/10 227.31 225 0.7  228.89 225 1810544
24/8/10 225.7 228.85 -2.7  228.96 225.5 2092170
23/8/10 232.04 231 0.4  234.12 229.36 1758202
20/8/10 231.01 233.99 -1.3  235.78 230.52 3329404
19/8/10 233.99 240.71 -2.9  241.17 233.7 2621728
18/8/10 241.08 245.01 -1.7  245.24 240.78 1711940
17/8/10 245.26 244.19 1.0  247.3 243.03 1372308
16/8/10 242.8 241.84 -0.2  244.94 240.42 819012
13/8/10 243.18 244.47 -1.2  245.51 243.01 1262574
12/8/10 246.01 241.97 0.1  247.37 241.26 1294044
11/8/10 245.79 248.87 -2.4  248.93 245.77 1594526
10/8/10 251.86 250.86 -0.3  252.96 249.29 1298730
9/8/10 252.68 251.13 1.0  252.75 250.69 1181902
6/8/10 250.11 252.7 -1.6  252.82 248.08 1926164
5/8/10 254.05 252.95 0.4  254.3 251.84 1844318
4/8/10 253.16 246.09 3.4  253.48 245.6 2399598
3/8/10 244.92 245.01 -0.1  246.23 243.45 1180282
2/8/10 245.21 244.49 1.1  246.64 243.59 1257532
30/7/10 242.43 239.67 -0.0  243.68 239.57 1475252
29/7/10 242.5 242.98 0.1  244.42 239.67 1936502
28/7/10 242.18 247.46 -1.7  247.5 241.34 1817726
27/7/10 246.32 245.09 0.7  248.75 245.09 1671744
26/7/10 244.49 244.55 -0.2  245.27 242.45 1330590
23/7/10 245.03 240.39 1.1  245.3 240.18 1527044
22/7/10 242.41 241.44 1.5  244.41 241.24 1416490
21/7/10 238.75 242 -0.8  242.83 237.75 2012456
20/7/10 240.8 230.52 3.3  241.5 230.36 2514264
19/7/10 233.09 230.5 1.4  234.76 228.78 2700976
16/7/10 229.94 234.53 -6.9  235.28 229.77 6195044
15/7/10 247.01 245.87 0.5  247.27 241.42 3712178
14/7/10 245.75 244.94 0.5  246.92 243.23 2090218
13/7/10 244.6 241.13 2.8  246.49 240.18 2800496
12/7/10 237.92 236.19 1.8  239.65 235.57 2474162
9/7/10 233.73 236 2.4  236.55 231.45 3332398
8/7/10 228.28 226.76 1.5  228.63 224.88 1821194
7/7/10 224.98 219.17 3.2  225.64 217.74 2436098
6/7/10 218.04 222 -0.1  223.8 216.82 1977320
2/7/10 218.28 220.81 -0.7  221.13 218 1652226
1/7/10 219.75 222.61 -1.2  224.17 216.83 2792556
30/6/10 222.48 226.62 -2.0  228.84 222.36 2552888
29/6/10 227.13 231.73 -3.8  232.24 225.56 2888038
28/6/10 236.07 236.28 -0.1  238.75 234.55 1303272
25/6/10 236.34 238.53 -0.5  238.54 235.28 1876522
24/6/10 237.55 239.28 -1.4  241.38 236.69 1425744
23/6/10 241.03 242.84 -0.8  242.96 239.13 1514128
22/6/10 242.99 244.95 -0.5  248.29 242.87 1623936
21/6/10 244.28 249.91 -2.3  250.47 242.45 2091086
18/6/10 250.02 251.26 -0.0  251.74 249.07 2822314
17/6/10 250.04 251.72 -0.2  252.87 248.36 1390162
16/6/10 250.64 248.06 0.7  252 248.06 1664224
15/6/10 249 241.54 3.1  250.19 241.24 2426616
14/6/10 241.6 246.88 -1.1  247.25 241.6 1410254
11/6/10 244.25 241.25 0.4  244.36 240.91 1387352
10/6/10 243.37 240.19 2.7  244.25 237.92 1983856
9/6/10 237.01 243.62 -2.2  244.34 236.03 2131736
8/6/10 242.39 243.93 -0.2  244.42 238.78 1878438
7/6/10 242.76 249.53 -2.7  250.21 241.59 2651434
4/6/10 249.6 249.95 -1.1  254.62 248.35 2652084
3/6/10 252.49 247.56 2.4  254 247.43 2489190
2/6/10 246.69 243.31 2.3  246.93 240.75 1832502
1/6/10 241.19 240.22 -0.6  245.53 240.07 1973474
28/5/10 242.59 246.37 -1.1  246.73 241.53 2121880
27/5/10 245.23 242.43 3.2  246.04 240.6 1976156
26/5/10 237.74 241.04 -0.3  244.87 237.56 2785332
25/5/10 238.54 233.78 -0.0  238.73 232.1 2258264
24/5/10 238.58 240.5 0.9  244.9 238.4 2890782
21/5/10 236.34 234.53 -0.5  242.5 232.25 7024376
20/5/10 237.42 242.51 -4.0  242.78 236.91 3783998
19/5/10 247.22 248.13 -0.8  249.72 243.87 2415612
18/5/10 249.19 255 -1.9  255.49 248.64 2040832
17/5/10 253.99 253.39 0.1  254.17 249.18 2185084
14/5/10 253.77 254.52 -0.7  255 248.13 2788556
13/5/10 255.44 258 1.1  260.99 255.2 2349872
12/5/10 252.7 255.8 -0.7  255.95 251 2577646
11/5/10 254.53 257.75 -2.3  259.91 254.11 2221454
10/5/10 260.63 257.08 5.7  261.39 256.41 3335862
7/5/10 246.57 250 -1.1  252.66 240.67 3656902
6/5/10 249.34 254.38 -2.2  258.75 230 3555526
5/5/10 254.88 250.28 0.7  257.86 250.25 2845932
4/5/10 253.19 263.26 -4.6  263.28 252.11 3587156
3/5/10 265.3 263.25 1.0  266.46 262.62 1221106
30/4/10 262.72 265.64 -1.2  268.83 262.72 1719508
29/4/10 266 266.67 0.5  268.24 263.41 1925762
28/4/10 264.6 266 0.0  267.33 260.53 2160508
27/4/10 264.53 264.47 -0.5  269.1 263.64 2167684
26/4/10 265.82 272.25 -2.4  272.33 264.61 2717600
23/4/10 272.5 274 -0.4  274.65 271.14 1332620
22/4/10 273.53 275.58 -1.3  276.2 271.69 1954360
21/4/10 277.15 278.37 -0.1  280.13 276.09 1428512
20/4/10 277.52 277.45 0.9  279.8 275.53 1725266
19/4/10 275.05 274.55 -0.0  276.99 272.5 2375408
16/4/10 275.16 281.5 -7.6  284.41 274.82 8015136
15/4/10 297.65 296.06 1.1  298.92 294.16 4473070
14/4/10 294.5 296 0.4  296.17 292.02 2184262
13/4/10 293.39 285.61 2.5  294.42 285.57 2489496
12/4/10 286.37 283.68 1.1  287 283.38 1353634
9/4/10 283.11 283.44 -0.2  284.39 282 1178540
8/4/10 283.75 281.66 0.7  284.93 280.07 1198342
7/4/10 281.77 283.35 -0.8  284.34 280.93 1167718
6/4/10 284.11 284.12 -0.5  285.42 282.7 1298246
5/4/10 285.51 285.63 0.4  287.44 284.5 1273324
1/4/10 284.4 285.44 0.3  286.73 282.81 1345458
31/3/10 283.51 282.53 0.1  284.86 281.48 1636372
30/3/10 283.35 281.49 0.8  283.82 280.21 1601660
29/3/10 281.23 281.41 -0.0  282.3 280.29 1020360
26/3/10 281.25 282.36 -0.1  283.7 280.08 1377524
25/3/10 281.44 279.7 1.0  286 279.33 2467350
24/3/10 278.67 272.77 1.5  279.9 269.85 3530884
23/3/10 274.5 278.23 -1.5  279.11 271.03 2967414
22/3/10 278.75 277.89 -0.5  283.42 277.15 2843238
19/3/10 280.02 283.41 -1.1  284 278.64 4530510
18/3/10 283.2 282.35 0.1  284.16 281.49 1255024
17/3/10 282.78 283.93 0.1  285.7 282.14 1620256
16/3/10 282.6 280.7 0.4  284.2 280.42 1785040
15/3/10 281.59 283.17 -2.8  284.68 278 3211312
12/3/10 289.71 293.89 -0.3  294 289.6 1823176
11/3/10 290.57 287.46 0.8  293.08 287.3 2862006
10/3/10 288.23 281.88 2.9  289.25 281.11 3318032
9/3/10 280.1 279.93 -0.4  282.3 278.27 1673382
8/3/10 281.24 282.39 -0.3  282.59 280.6 1638526
5/3/10 282.11 280.5 1.7  283.81 279.97 2699436
4/3/10 277.3 273.1 1.7  278.07 273.1 2282832
3/3/10 272.66 271.13 0.8  274.06 269.63 1691320
2/3/10 270.53 267.51 1.6  272.83 267.51 2296854
1/3/10 266.35 265.04 1.1  266.64 263.88 1501244
26/2/10 263.4 263.71 0.1  265.87 261.78 1706684
25/2/10 263.22 263.5 -0.9  264.24 260 2248176
24/2/10 265.74 267.2 -0.7  269.15 265.26 1904910
23/2/10 267.54 271.8 -1.4  271.82 266.16 1584676
22/2/10 271.4 273.6 0.3  273.75 270.72 1570356
19/2/10 270.58 270.24 -0.4  272 269.92 2305350
18/2/10 271.59 268.77 0.8  272.51 268.07 1823358
17/2/10 269.51 271.22 -0.4  271.7 268.83 1719132
16/2/10 270.65 268.5 1.5  272.05 267.33 1885810
12/2/10 266.55 266.48 -0.6  268.53 265.28 1803720
11/2/10 268.2 266.13 0.4  270.18 264.75 1806928
10/2/10 267.18 267.19 -0.4  268.88 263.91 1754424
8/2/10 266.74 266.02 0.4  271 265.89 2166068
5/2/10 265.65 263.78 0.7  266.71 261.28 2416596
4/2/10 263.71 268.5 -2.5  269 262.79 2519142
3/2/10 270.41 264.35 1.8  271.05 264.12 2314630
2/2/10 265.56 267.43 -0.4  267.43 263.9 2301266
1/2/10 266.51 266.58 0.7  267.89 265.15 1588806
29/1/10 264.71 269.25 -0.9  270.5 262.83 3487288
28/1/10 267.15 272.25 -1.4  273.5 265.39 2258538
27/1/10 271.05 270.16 -0.1  273.83 267.66 2797452
26/1/10 271.21 268.81 0.4  274.71 268.15 2668834
25/1/10 270.07 273.29 -1.8  274.93 267.85 2878374
22/1/10 275.01 282.34 -5.7  285.24 274.12 4747776
21/1/10 291.49 291.72 0.4  293.39 286.13 4466146
20/1/10 290.21 292.5 -1.2  292.75 287.65 2149570
19/1/10 293.81 290.5 1.3  295.21 288.16 2587062
15/1/10 290 296.72 -1.7  296.75 289.02 4588270
14/1/10 294.93 291.95 0.5  297.06 291.5 3086726
13/1/10 293.55 288.26 -0.6  294.18 286.95 4601928
12/1/10 295.24 299.04 -1.8  299.08 294.01 2809440
11/1/10 300.56 301.95 -0.2  302.05 297.05 3073292
8/1/10 301.01 296.1 1.3  301.6 294.57 3381310
7/1/10 297.05 304.7 -2.3  304.92 296.33 4317322
6/1/10 304.13 312.69 -2.5  312.71 303.18 2650556
5/1/10 312 313.92 -0.4  313.92 310.8 1461852
4/1/10 313.38 313.51 1.1  314.76 312.12 1402816
31/12/09 309.99 312.38 -0.4  312.43 309.99 1043986
30/12/09 311.37 309.04 0.5  311.37 309.01 935672
29/12/09 309.7 312.26 -0.5  312.42 309.15 866886
28/12/09 311.33 310.89 0.7  312.95 309.24 1133208
24/12/09 309.24 306.47 1.1  309.32 306.22 604850
23/12/09 305.84 301.88 1.7  306.39 301.5 1516904
22/12/09 300.62 300.59 0.4  300.65 299.44 1456676
21/12/09 299.34 298.8 0.4  299.88 297.84 1312580
18/12/09 298.14 298.01 0.4  299.45 297.5 3213888
17/12/09 296.97 298.21 -0.6  298.79 296.89 1681900
16/12/09 298.88 299.46 0.8  300.17 298.34 2050350
15/12/09 296.56 297 -0.4  298.19 295.99 1436652
14/12/09 297.87 297.62 0.9  298.65 296.31 1452588
11/12/09 295.26 297.34 -0.2  297.35 293.9 1052328
10/12/09 295.75 295.36 0.4  297.36 295.21 1302262
9/12/09 294.51 293.75 0.3  294.65 291.86 1242110
8/12/09 293.53 291.75 0.1  295.3 291.12 1092902
7/12/09 293.13 292.07 0.2  294.32 290.56 1190108
4/12/09 292.51 296.51 -0.1  297.36 289.67 1887566
3/12/09 292.87 294.73 -0.3  295.73 292.5 1088980
2/12/09 293.76 295.49 -0.4  296.5 293.11 1171522
1/12/09 294.94 294.1 1.2  295.56 293.5 1341896
30/11/09 291.5 290.32 0.6  291.82 288.56 1380952
27/11/09 289.88 285.79 -1.0  291.23 285.5 1155512
25/11/09 292.87 293.13 0.5  293.53 291.35 1097386
24/11/09 291.55 291.25 0.1  292.13 288.35 1190224
23/11/09 291.18 288.03 2.2  293.3 287.94 1877848
20/11/09 284.97 284.75 -0.5  285.8 284.7 1791420
19/11/09 286.5 286.89 -0.6  287 285 1590066
18/11/09 288.33 288.33 -0.1  289.23 286.04 1289342
17/11/09 288.75 287.47 0.2  288.75 286.86 1294688
16/11/09 288.14 287.5 0.7  288.5 286.49 2176818
13/11/09 286.03 284.14 0.7  286.26 283.32 1387368
12/11/09 283.93 285.42 -0.5  286.44 282.75 1374684
11/11/09 285.28 285.24 0.7  286.74 282.98 1598418
10/11/09 283.38 281.37 0.9  284.38 281 1671848
9/11/09 280.93 277.25 2.0  281.29 277.17 1641102
6/11/09 275.55 273.86 0.4  275.76 272.77 1110028
5/11/09 274.33 271.91 1.5  274.89 271.35 1260786
4/11/09 270.17 270.13 0.6  272.72 268.21 1630726
3/11/09 268.65 265.01 0.6  268.68 264.17 1384288
2/11/09 267 268.48 -0.4  269.7 264.13 2159450
30/10/09 268.06 275 -2.7  275.07 267.12 2354714
29/10/09 275.53 271.51 2.0  275.91 270.5 1767194
28/10/09 270.15 273.48 -1.5  274.97 269.15 1851288
27/10/09 274.15 276.28 -1.1  277.28 272.1 1913202
26/10/09 277.11 277.87 0.1  280.8 275.46 1875086
23/10/09 276.85 277.5 -0.1  278.95 275.6 1633504
22/10/09 277.05 275.04 0.5  277.5 274 1541758
21/10/09 275.55 275.05 -0.1  279.68 274.54 2426142
20/10/09 275.86 275.67 -0.1  276.34 270.5 2305166
19/10/09 276.05 276.59 0.4  276.8 274.37 2030684
16/10/09 274.93 273.58 3.8  277.38 272.3 5805358
15/10/09 264.96 266.88 -1.0  268.39 263.71 4757318
14/10/09 267.66 266.24 1.8  267.79 265.28 2177694
13/10/09 263.06 262.61 0.4  263.73 260.71 1847284
12/10/09 262.02 261.5 1.5  262.88 259.68 2185296
9/10/09 258.13 258.38 0.4  260.76 257.25 1909082
8/10/09 257.09 259.79 -0.7  261.63 256.81 3205214
7/10/09 258.91 249.49 3.8  259.5 248.94 3376614
6/10/09 249.37 246 2.1  249.69 245.95 1772432
5/10/09 244.26 243.88 0.8  246.22 241.69 1661220
2/10/09 242.29 241.9 -0.5  245.87 241.3 1765160
1/10/09 243.57 247 -1.8  248.19 243.57 2141720
30/9/09 247.93 250 -0.5  250.07 243.62 2204862
29/9/09 249.27 249.75 0.0  249.88 246.52 1326204
28/9/09 249.27 247.5 1.2  250.75 246.7 1246180
25/9/09 246.24 247.96 -0.9  249.94 246.07 1562782
24/9/09 248.39 250.16 -0.3  250.7 246.5 1659524
23/9/09 249.23 250.39 -0.1  253.5 248.86 1784308
22/9/09 249.53 250.12 0.4  251 248.93 1992894
21/9/09 248.5 243.75 1.1  249.44 243.15 1528950
18/9/09 245.73 248.43 -0.1  248.43 245.69 3146440
17/9/09 245.86 245.33 0.7  248.63 243.58 2192374
16/9/09 244.15 239.9 2.3  244.63 239.24 1892916
15/9/09 238.77 238.01 0.5  238.97 236.36 1755390
14/9/09 237.56 235.11 0.6  238.4 235.03 1454894
11/9/09 236.07 235.36 0.3  236.64 233.82 1373978
10/9/09 235.47 233.33 1.5  235.47 231.01 1956402
9/9/09 231.99 229.41 1.2  233.1 229.41 1575608
8/9/09 229.31 232.5 -0.5  233.46 227.93 1648074
4/9/09 230.55 228.79 0.8  231.29 227.98 1083016
3/9/09 228.76 227.91 1.0  229.09 227.51 1111062
2/9/09 226.51 227.11 -0.7  229.12 226.34 1382114
1/9/09 228.05 229.84 -1.2  233.35 227.24 1897652
31/8/09 230.84 230 -0.7  230.89 229 1668396
28/8/09 232.38 234.63 -0.3  236.15 231.71 1400046
27/8/09 233.03 233.51 -0.4  233.74 230.37 1407752
26/8/09 234 236.38 -0.7  236.39 233.36 1309290
25/8/09 235.69 234.36 0.6  237.17 234.36 1692680
24/8/09 234.24 233.39 0.7  235.05 232.23 1916868
21/8/09 232.62 232.77 1.0  233.01 231.42 3170156
20/8/09 230.21 225.88 3.9  231.09 225.62 2948556
19/8/09 221.5 220 -0.5  222.5 219.37 1665594
18/8/09 222.64 222.45 0.1  223.85 221.25 1988338
17/8/09 222.45 225 -3.3  225.98 221.57 2341464
14/8/09 230 231.24 -0.5  231.58 228.5 1365506
13/8/09 231.14 231.29 0.8  232.36 229.46 1636738
12/8/09 229.29 227.5 1.0  230.88 227.46 1820750
11/8/09 227.07 227.14 -0.5  228.62 226.2 1612100
10/8/09 228.31 227.51 -0.1  229.21 227.06 1597544
7/8/09 228.55 227.78 1.5  229.71 227.5 2169024
6/8/09 225.18 227.16 -0.2  227.44 224.27 2093760
5/8/09 225.57 227.5 -0.6  228 224 1869826
4/8/09 226.89 225 0.4  226.89 224.22 1903690
3/8/09 226.09 224.37 2.1  226.91 223.83 1955466
31/7/09 221.53 224.99 -0.6  226.29 221.22 2318798
30/7/09 222.82 221.5 2.2  225.74 221.31 2433402
29/7/09 218.12 218.13 -0.8  218.9 216 1422854
28/7/09 219.93 220.5 -1.1  221.39 218.09 1789784
27/7/09 222.4 222.5 -0.4  223.32 218.85 1726000
24/7/09 223.36 217.99 2.1  225.25 217.5 2557278
23/7/09 218.8 214.34 2.3  220.6 212.75 2524884
22/7/09 213.85 214.05 -0.0  215.1 211.75 1913574
21/7/09 213.95 215.2 -0.5  215.95 212.86 2124162
20/7/09 215.09 214.84 -0.0  216.39 213.16 2511208
17/7/09 215.13 216.69 -2.8  217.73 213.43 5642840
16/7/09 221.3 219.16 1.0  222.87 217.05 5472780
15/7/09 219.09 215.3 3.2  219.09 214.29 3034424
14/7/09 212.35 211.82 0.1  213.26 210.46 2436492
13/7/09 212.15 208.19 2.4  212.26 207.62 3545568
10/7/09 207.2 204.92 1.0  208.66 204.37 2523238
9/7/09 205.2 203.2 2.0  207.18 202.96 2285090
8/7/09 201.25 200 1.5  203 199.03 2528796
7/7/09 198.32 204.16 -3.2  204.55 198 2313804
6/7/09 204.81 202.52 0.3  205.16 201.03 1621640
2/7/09 204.25 207.62 -2.5  207.69 203.42 1830734
1/7/09 209.5 211.99 -0.6  213.17 209.08 1632512
30/6/09 210.8 212 -0.6  213.59 209.11 1987258
29/6/09 212.07 212.76 -0.3  213.9 211.14 1723650
26/6/09 212.66 207.58 2.3  212.66 206.57 2594914
25/6/09 207.89 203.48 1.6  207.9 203.44 2269322
24/6/09 204.65 204.23 0.9  206.12 203.3 1486334
23/6/09 202.84 203.21 -0.4  204.49 201.34 2021454
22/6/09 203.68 208.11 -3.0  208.65 200.95 3095142
19/6/09 210.05 209.46 1.5  210.07 207.29 3995640
18/6/09 207.03 207.94 -0.3  209.33 206.5 2311956
17/6/09 207.69 207.91 -0.2  209.86 205.81 2714026
16/6/09 208.07 209.58 -0.2  210.55 207.72 2378668
15/6/09 208.39 210.25 -1.9  210.59 207 2909546
12/6/09 212.42 213.43 -1.0  213.8 210.61 1981144
11/6/09 214.5 216 -0.8  216.81 214.19 2177136
10/6/09 216.3 218.07 -0.7  218.95 213.34 2708396
9/6/09 217.81 219.29 -0.7  220.23 215.88 2614292
8/6/09 219.39 220.25 -1.2  220.46 217.06 2227210
5/6/09 222.16 222.71 0.9  223.67 219.75 2527848
4/6/09 220.14 217.5 2.0  220.62 217.25 2563180
3/6/09 215.83 212.75 0.8  216.22 212.23 2667212
2/6/09 214.2 213.37 0.4  214.98 211.71 2075354
1/6/09 213.28 209.55 2.2  214.79 209.49 2668402
29/5/09 208.62 206.25 1.6  208.62 205.38 2215128
28/5/09 205.29 204.26 1.2  205.81 202.31 2136800
27/5/09 202.78 202.8 0.3  205.9 202.43 2143264
26/5/09 202.18 195.68 2.8  202.5 195 2459986
22/5/09 196.75 198.14 -0.8  199.27 196.02 1271552
21/5/09 198.25 198.15 -0.2  201.4 196.95 1934504
20/5/09 198.59 201 -0.4  202.84 197.5 1715432
19/5/09 199.44 198.22 0.5  200.82 196.5 2084748
18/5/09 198.43 197.37 1.8  198.65 192.75 2527824
15/5/09 195 195.44 0.6  197.04 194.65 2226826
14/5/09 193.75 193.92 -0.5  196.1 192.35 2262054
13/5/09 194.77 197.05 -2.4  198.01 194.2 2174408
12/5/09 199.51 204.88 -2.2  205.42 197.59 2543212
11/5/09 203.99 201.33 0.2  206 200.6 1851904
8/5/09 203.67 201 2.7  205.04 197.5 2817170
7/5/09 198.31 202.05 -1.7  202.49 196.34 2156346
6/5/09 201.74 203.18 0.1  204 200.51 1914506
5/5/09 201.5 200.26 0.2  202.46 198.69 1963014
4/5/09 201.06 199.03 2.1  201.2 197.4 2550214
1/5/09 196.85 197.99 -0.6  198.78 195.79 1808914
